OCC,Coca,कोका,كوكا,Tanveer,Done
KOE,Kupang,कुपांग,كوبانغ,Tanveer,Done
KHI,Karachi,कराची,كراتشي,Tanveer,Done
CTA,Catania,कैटेनिया,كاتانيا,Tanveer,Done
FOC,Fuzhou,फ़ूज़ौ,فوزهو,Tanveer,Done
FPO,Freeport,फ्रीपोर्ट,فريبورت,Tanveer,Done
MUW,Ghriss,ग्रीस,غريس,Tanveer,Done
GTF,Great Falls,ग्रेट फॉल्स,غريت فولز,Tanveer,Done
THR,Tehran,तेहरान,طهران,Tanveer,Done
YMT,Chibougamau,चिबौगमौ,شيبوغامو,Tanveer,Done
CJS,Ciudad Juarez,स्यूदाद जुआरेज़,سيوداد خواريز,Tanveer,Done
SRE,Sucre,सुक्रे,سوكري,Tanveer,Done
SSA,Salvador,साल्वाडोर,سلفادور,Tanveer,Done
SMX,Santa Maria,सांता मारिया,سانتا ماريا,Tanveer,Done
RES,Resistencia,रेसिस्टेंसिया,ريزيستنسيا,Tanveer,Done
RKS,Rock Springs,रॉक स्प्रिन्गस,روك سبرينغز,Tanveer,Done
YQD,The Pas,द पास,ذا باس,Tanveer,Done
YHD,Dryden,ड्राइदेन,درايدن,Tanveer,Done
DDG,Dandong,डॅनडोंग,داندونغ,Tanveer,Done
GGT,George Town,जॉर्ज टाउन,جورج تاون,Tanveer,Done
ZTH,Zakinthos Is,जकिंथोस इस,جزيرة زاكينثوس,Tanveer,Done
GMR,Totegegie,टोटेगेगी,توتي جيجي,Tanveer,Done
TIN,Tindouf,टिन्डौफ़,تندوف,Tanveer,Done
TAE,Taegu,तइगु,تايجو,Tanveer,Done
TPA,Tampa,ताम्पा,تامبا,Tanveer,Done
TBO,Tabora,तबोरा,تابورا,Tanveer,Done
BTU,Bintulu,बिंतुलु,بينتولو,Tanveer,Done
BMU,Bima,बीमा,بيما,Tanveer,Done
PVR,Puerto Vallarta,प्वेर्टो वॉलर्टा,بويرتو فالارتا,Tanveer,Done
PTU,Port Moller,पोर्ट मोलर,بورت مولر,Tanveer,Done
BLR,Bangalore,बैंगलोर,بنغالور,Tanveer,Done
PMI,Palma Mallorca,पाल्मा मल्लोरका,بالما مايوركا,Tanveer,Done
BCD,Bacolod,बकोलोड,باكولود,Tanveer,Done
PSC,Pasco,पास्को,باسكو,Tanveer,Done
PPG,Pago Pago,पागो पागो,باجو باجو,Tanveer,Done
BSG,Bata,बाटा,باتا,Tanveer,Done
EIN,Eindhoven,आइंडहोवेन,أيندهوفن,Tanveer,Done
OIT,Oita,ओइटा,أويتا,Tanveer,Done
ZOS,Osorno,ओसोर्नो,أوسورنو,Tanveer,Done
BIM,Alice Town,अलाइस टाउन,أليس تاون,Tanveer,Done
AOR,Alor Setar,अलोर सेतर,ألور ستار,Tanveer,Done
AKX,Aktyubinsk,अकट्युबिंस्क,أكتوبي,Tanveer,Done
ARH,Arkhangelsk,आरखेंजाल्स्क,أرخانغيلسك,Tanveer,Done
ANF,Antofagasta,अँटोफागस्टा,انتوفاجاستا,Tanveer,Done
VAS,Sivas,सिवास,,Tanveer,Done
CAW,Campos,कैम्पोस,,Tanveer,Done
QOW,Imo,इमो,,Tanveer,Done
HFD,Hartford,हार्टफोर्ड,,Tanveer,Done
MFA,Mafia Island,माफिया आइलैंड,,Tanveer,Done
IAN,Kiana,किआना,,Tanveer,Done
LAK,Aklavik,अक्लाविक,,Tanveer,Done
NKT,Cherry Point,चेरी पॉइंट,,Tanveer,Done
NTQ,Wajima,वाजिमा,,Tanveer,Done
IAR,Yaroslavl,यारोस्लावल,,Tanveer,Done
CIK,Chalkyitsik,चॉकईयिट्सिक,,Tanveer,Done
CPD,Coober Pedy,कूबर पेडी,,Tanveer,Done
MFU,Mfuwe,एमएफयुड्ब्लूई,,Tanveer,Done
MNI,Geralds,गेराल्ड्स,,Tanveer,Done
ZAC,York Landing,यॉर्क लैंडिंग,,Tanveer,Done
KSD,Karlstad,कार्लस्टाड,,Tanveer,Done
BLE,Borlange,बॉरलॅंज,,Tanveer,Done
KAB,Kariba,करिबा,,Tanveer,Done
HUZ,Huizhou,हुईज़ोउ,,Tanveer,Done
KYU,Koyukuk,कोयुकूक,,Tanveer,Done
LEQ,Land's End,लैंड्स एन्ड,,Tanveer,Done
CYX,Cherskiy,चेर्स्कीय,,Tanveer,Done
CEM,Central,सेंट्रल,,Tanveer,Done
TGC,Tanjung Manis,टॅनजंग मॅनीस,,Tanveer,Done
RVT,Ravensthorpe,रेवेनस्थोर्प,,Tanveer,Done
NIU,Niau,निआउ,,Tanveer,Done
LSA,Losuia,लॉसुयिया,,Tanveer,Done
INI,Nis,निस,,Tanveer,Done
ZTB,Tete-a-la-balenine,टेट-अ-ला-बलेनिन,,Tanveer,Done
RLK,Bayannur,बायानूर,,Tanveer,Done
ADL,Adelaide,आडेलैडे,أديليد,Tanveer,Done
IPA,Ipota,इपोटा,إيبوتا,Tanveer,Done
KWN,Quinhagak,क्विनहागाक,,Tanveer,Done
MUE,Kamuela,कामुएला,,Tanveer,Done
DLZ,Dalanzadgad,डॅलॅन्ज़ड्गॅड,,Sayali,Done
BUX,Bunia,बुनिया,,Sayali,Done
RJL,Logro¤o-Agoncillo,लॉगरो¤ओ-अगोन्सील्लो,,Sayali,Done
BDA,Bermuda Hamilton,बरमूडा हैमिल्टन,برمودا / هاملتون,Sayali,Done
NKG,Nanking Nanjing,नानकिंग नानजिंग,ناكينغ / نانجينغ,Sayali,Done
PDT,Pendleton,पेंडलटन,بندلتون,Sayali,Done
ALW,Walla Walla,वाला वाला,والا والا,Sayali,Done
RDM,Bend Redmond,बेंड रेडमंड,بيند/ ريدموند,Sayali,Done
HCR,Holy Cross,होली क्रॉस,هولي كروس,Sayali,Done
HGH,Hangzhou,हांग्जो,هانغتشو,Sayali,Done
OVB,Novosibirsk,नोवोसिबिर्स्क,نوفوسيبيرسك,Sayali,Done
OTH,North Bend,नॉर्थ बेंड,نورث بيند,Sayali,Done
MJD,Moenjodaro,मोएँजोदरो,موهينجو دارو,Sayali,Done
MOQ,Morondava,मोरोन्डावा,موروندافا,Sayali,Done
MLN,Melilla,मेलिला,مليلية,Sayali,Done
GES,General Santos City,जनरल सैंटोस सिटी,مدينة جنرال سانتوس,Sayali,Done
MAJ,Majuro,माजुरो,ماجورو,Sayali,Done
LYG,Lianyungang,लियांयुंगांग,ليانيونقانغ,Sayali,Done
YLC,Kimmirut,किमिरुट,كيميروت,Sayali,Done
KKJ,Kitakyushu,किटाकियुशु,كيتاكيوشو,Sayali,Done
CGB,Cuiaba,कुयबा,كويابا,Sayali,Done
CEZ,Cortez,कोरटेज,كورتيز,Sayali,Done
CIJ,Cobija,कोबिजा,كوبيخا,Sayali,Done
CHC,Christchurch,क्राइस्टचर्च,كرايستشيرش,Sayali,Done
KLX,Kalamata,कालामाटा,كالاماتا,Sayali,Done
KBL,Kabul,काबुल,كابول,Sayali,Done
VRC,Virac,विराक,فيراك,Sayali,Done
GLO,Golouchestershire,गलोवौचेस्टरशाइर,غولوتشيسيرشير ؟؟؟؟؟؟؟؟,Sayali,Done
GMB,Gambella,गेमबेला,غامبيلا,Sayali,Done
YGP,Gaspe,गॅसपे,غاسب,Sayali,Done
SAH,Sanaa,साना,صنعاء,Sayali,Done
CTM,Chetumal,चेतुमाल,شيتومال,Sayali,Done
SCV,Suceava,सुशेवा,سوسيفا,Sayali,Done
YSB,Sudbury,सडबरी,سودبوري,Sayali,Done
KDU,Skardu,स्कार्दू,سكاردو,Sayali,Done
STI,Santiago,सैंटियागो,سانتياغو,Sayali,Done
SJD,San Jose Cabo,सैन जोस  काबो,سان خوسيه كابو,Sayali,Done
REX,Reynosa,रिनोसा,رينوسا,Sayali,Done
RHI,Rhinelander,राइनलैंडर,رينلاندر,Sayali,Done
DLC,Dalian,डालियन,داليان,Sayali,Done
DKR,Dakar,डकार,داكار,Sayali,Done
JUB,Juba,जुबा,جوبا,Sayali,Done
MWF,Maewo Island,मैवो आइलैंड,جزيرة مايوو,Sayali,Done
IOM,Isle Of Man,मैन आइलैंड / इसले ऑफ मन,جزيرة مان,Sayali,Done
ADK,Adak Island,अदक आइलैंड,جزيرة آداك,Sayali,Done
ZCO,Temuco,टेम्यूको,تيموكو,Sayali,Done
TRE,Tiree,टाइयरी,تيري,Sayali,Done
VUP,Valledupar,वैलेडयुपर,توربو,Sayali,Done
TYN,Taiyuan,ताइयुआन,تاييوان,Sayali,Done
TNJ,Tanjung Pinang,तांजुंग पिनांग,تانجونغ بينانغ,Sayali,Done
PIR,Pierre,पिएर्‍र,بيير,Sayali,Done
PXO,Porto Santo,पोर्टो सैंटो,بورتو سانتو,Sayali,Done
POM,Port Moresby,पोर्ट मोरेस्बी ,بورت مورسبي,Sayali,Done
MRX,Bandar Mahshahr,बंदर माहशार,بندر ماهشار,Sayali,Done
PNZ,Petrolina,पेट्रोलिना,بترولينا,Sayali,Done
BGR,Bangor,बेंगोर,بانجور,Sayali,Done
PFO,Paphos,पेपहोस,بافوس,Sayali,Done
BJF,Batsfjord,बाटसफजोर्ड,باتسفجورد,Sayali,Done
OKJ,Okayama,ओकायामा,أوكاياما,Sayali,Done
YAX,Angling Lake,एंगलिंग लेक,أنغلينغ ليك,Sayali,Done
AMA,Amarillo,ऐमरिलो,أماريلو,Sayali,Done
AKU,Aksu,अक्सू,أكسو,Sayali,Done
ARM,Armidale,आर्मिडेल,أرميدال,Sayali,Done
IGR,Iguazu,इगुआजु,إجوازو,Sayali,Done
RUH,Riyadh,रियाद,الرياض,Sayali,Done
ABX,Albury,उबरि,البوري,Sayali,Done
COQ,Choibalsan,क्वैइबालसन,,Sayali,Done
YGX,Gillam,गिल्लम,,Sayali,Done
CKH,Chokurdah,चोकुर्डाह,,Sayali,Done
BZR,Beziers,बेज़िएर,,Sayali,Done
KOS,Sihanoukville,सिहानौकवील्ल,,Sayali,Done
KLW,Klawock,क्लॉवॉक,,Sayali,Done
GHT,Ghat,घाट,,Sayali,Done
NTX,Ranai-Natuna Besar Island,रणाई नातुना बेसर आइलैंड,,Sayali,Done
IBR,Ibaraki,इबाराकी,,Sayali,Done
NIB,Nikolai,निकोलाई,,Sayali,Done
TML,Tamale,टमाले,,Sayali,Done
MJI,Tripoli,त्रिपोली,,Sayali,Done
CCM,Criciuma,कृषियमा,,Sayali,Done
ADH,Aldan,आल्डन,,Sayali,Done
BTT,Bettles,बेटल्स,,Sayali,Done
NAH,Naha,नाहा:,,Sayali,Done
HPA,Lifuka,लिफ़ुका,,Sayali,Done
FUO,Foshan,फोशन,,Sayali,Done
WLK,Selawik,सेलविक,,Sayali,Done
RVV,Raivavae,रायववे,,Sayali,Done
LUO,Luena,लुइना,,Sayali,Done
RMP,Rampart,राम्पार्ट,,Sayali,Done
RBM,Robinson,रॉबिन्सन,,Sayali,Done
AKK,Akhiok,अखिओक,,Sayali,Done
OOK,Toksook Bay,टोकसुक बे,,Sayali,Done
ULV,Ulyanovsk,उल्यानोवस्क,,Sayali,Done
BKN,Balkanabat,बॉलकनबात,,Sayali,Done
HUU,Hu nuco,हू नुको,,Sayali,Done
MUZ,Musoma,मुसोमा,,Sayali,Done
GYU,Guyuan,गुयुआन,,Sayali,Done
ZSE,St Pierre,सेंट पियरे,سانت بيير,Sayali,Done
HAM,Hamburg,हैम्बर्ग,هامبورغ,Sayali,Done
IFO,Ivano Frankivsk,इवानो फ्रँकिवस्क,إيفانو فرانكيفسك,Sayali,Done
HAQ,Haa dhaalu atoll,हा ढालु एटोल,ها دالو أتول,Sayali,Done
KNW,New Stuyahok,न्यू स्टुयहोक,نيو ستوياهوك,Sayali,Done
KIJ,Niigata,निगाटा,نيغاتا,Sayali,Done
NMA,Namangan,नामांगन,نامانجان,Sayali,Done
MIA,Miami,मियामी,ميامي,Sayali,Done
MDZ,Mendoza,मेंडोज़ा,مندوزا,Sayali,Done
MLX,Malatya,मालतिया,ملاطية,Sayali,Done
MST,Maastricht,मासत्रिच्त,ماستريخت,Sayali,Done
LEX,Lexington,लेक्सिंगटन,ليكسينغتون,Sayali,Done
LKH,Long Akah,लॉन्ग अकह,لونغ أكا,Sayali,Done
ACE,Lanzarote,लांजरोटे,لانزاروت,Sayali,Done
LMP,Lampedusa,लम्पेदूसा,لامبيدوسا,Sayali,Done
AKN,King Salmon,किंग सामन,كينغ سالمون,Sayali,Done
TKQ,Kigoma,किगोमा,كيغوما,Sayali,Done
CDB,Cold Bay,कोल्ड बे,كولدباي,Sayali,Done
KAO,Kuusamo,कूसामो,كوسامو,Sayali,Done
JRO,Kilimanjaro,किलिमंजारो,كليمنجارو,Sayali,Done
KLO,Kalibo,कालिबो,كاليبو,Sayali,Done
KLR,Kalmar,कलमार,كالمار,Sayali,Done
KAD,Kaduna,कादुना,كادونا,Sayali,Done
VDM,Viedma,वेदमा,فييدما,Sayali,Done
VTE,Vientiane,विएनटियान,فينتيان,Sayali,Done
VGO,Vigo,विगो,فيغو,Sayali,Done
WRO,Wroclaw,व्रोकलाव,فروتسواف,Sayali,Done
VLV,Valera,वलेरा,فاليرا,Sayali,Done
FAO,Faro,फेरो,فارو,Sayali,Done
GBE,Gaborone,गॅबरोने,غابورون,Sayali,Done
URT,Surat Thani,सूरत थानी,سورات ثاني,Sayali,Done
SOG,Sogndal,सोगन्डल,سوجندال,Sayali,Done
STW,Stavropol,स्टावरोपोल,ستافروبول,Sayali,Done
SYX,Sanya,सान्या,سانيا,Sayali,Done
SDE,Santiago Del Estero,सैंटियागो डेल एस्टोरो,سانتياغو ديل استيرو,Sayali,Done
UAQ,San Julian,सैन जूलियन,سان جوليان,Sayali,Done
ROV,Rostov,रोस्तोव,روستوف,Sayali,Done
DIL,Dili,दिली,ديلي,Sayali,Done
HRK,Kharkov,खारकोव,خاركوف,Sayali,Done
KUV,Gunsan,गूनसान,جونسان,Sayali,Done
HUH,Huahine Island,हुआहिने आइलैंड,جزيرة هواهين,Sayali,Done
KIH,Kish Island,किश आइलैंड,جزيرة كيش,Sayali,Done
RTA,Rotuma,रॉट्युमा,جزيرة روتوما,Sayali,Done
BUA,Buka Island,बुका आइलैंड,جزيرة بوكا,Sayali,Done
JTR,Thira,थिरा,ثيرا,Sayali,Done
TET,Tete,टेटे,تيتي,Sayali,Done
TSN,Tianjin,तियानजिन,تيانجين,Sayali,Done
TBB,Tuy Hoa,ट्यू होआ,توي هوا,Sayali,Done
YUB,Tuktoyaktuk,टुकटोयकटुक,توكتوياكتوك,Sayali,Done
TBW,Tambow,तम्बो,تامبو,Sayali,Done
BEL,Belem,बेलेम,بيليم,Sayali,Done
PNK,Pontianak,पोंटियानक,بونتياناك,Sayali,Done
YPC,Paulatuk,पॉलाटूक,باولاتوك,Sayali,Done
BIA,Bastia,बस्तिया,باستيا,Sayali,Done
BAQ,Barranquilla,बैरेंक्विला,بارانكويلا,Sayali,Done
BLJ,Batna,बटना,باتنة,Sayali,Done
ONT,Ontario,ओंटारियो,أونتاريو,Sayali,Done
ULN,Ulaanbaatar,उलानबाटार,أولان باتور,Sayali,Done
AGS,Augusta,अगस्ता,أوغستا,Sayali,Done
USK,Usinsk,यूसिन्स्क,أوسينسك,Sayali,Done
UDI,Uberlandia,उबेर्लंदिया,أوبيرلانديا,Sayali,Done
ANR,Antwerp,एंटवर्प,أنتويرب,Sayali,Done
AET,Allakaket,अल्लाककेट,ألاكاكيت,Sayali,Done
ABI,Abilene,अबिलेन,أبيلين,Sayali,Done
IKT,Irkutsk,इरकुत्स्क,إيركوتسك,Sayali,Done
EXT,Exeter,एक्सेटर,إكستر,Sayali,Done
IDA,Idaho Falls,इडाहो फॉल्स,ايداهو فولز,Sayali,Done
CAI,Cairo,कैरो,القاهرة,Sayali,Done
BSR,Basrah,बसरा,البصرة,Sayali,Done
LSY,Lismore,लिस्मोर,,Sayali,Done
ELU,Guemar,गुएमार,,Sayali,Done
AKI,Akiak,अकियाक,,Sayali,Done
KWZ,Kolwezi,कोल्वेज़ी,,Sayali,Done
AFL,Alta Floresta,अल्टा फ्लोरस्टा,,Sayali,Done
ILD,Lleida,लेइडा,,Sayali,Done
ARD,Alor Island,अलोर आइलैंड,,Sayali,Done
PEC,Pelican,पेलिकन,,Sayali,Done
DKS,Dikson,डिक्सन,,Sayali,Done
CMK,Club Makokola,क्लब मकोकोला,,Sayali,Done
TLA,Teller,टेलर,,Sayali,Done
NTT,Niuatoputapu,नियूयेटोप्यूटप्यू,,Sayali,Done
OAL,Marktoberdorf,मारक्टोबेरडोर्फ,,Sayali,Done
TYF,Torsby,टॉरसबी,,Sayali,Done
TFF,Tefe,टैफे,,Sayali,Done
TII,Tarin Kowt,टेरिन कोवत्,,Sayali,Done
ATT,Austin,ऑस्टिन,,Sayali,Done
YVA,Moroni,मोरोनी,,Sayali,Done
JBR,Jonesboro,जोन्सबोरो,,Sayali,Done
TRO,Taree,तारी,,Sayali,Done
NLT,Xinyuan,क्षीन्युआन,,Sayali,Done
NRA,Narrandera,नर्रांदरा,,Sayali,Done
CTN,Cooktown,कुकटाउन,,Sayali,Done
GLV,Golovin,गोलोविन,,Sayali,Done
AIN,Wainwright,वेनराइट,,Sayali,Done
EMD,Emerald,एमेरल्ड,إميرالد,Sayali,Done
CAP,Cap Haitien,कैप हाईटीएन,,Sayali,Done
MSZ,Mocamedes,मोकामीड्स,,Sayali,Done
CHX,Changuinola,चेंगिनोला,,Sayali,Done
NDY,Sanday,सन्डे,,Sayali,Done
ELM,Corning Elmira,कॉर्निंग एलमिरा,كورنينج / إلميرا,Sayali,Done
SNP,St Paul Island,सेंट पॉल आइलैंड,جزيرة سانت بول,Sayali,Done
SVJ,Svolv R,सवोल्व आर,سفولفار,Sayali,Done
SPS,Wichita Falls,विचिता फॉल्स,ويتشيتا فولز,Sayali,Done
CDR,Chadron,चॅडरन,شادرون,Sayali,Done
HYN,Huangyan,हुआंगयान,هوانغيان,Sayali,Done
MEH,Mehamn,मेहमन,ميهامن,Sayali,Done
MIL,Milan,मिलान,ميلان,Sayali,Done
MES,Medan,मेडन,ميدان,Sayali,Done
MHQ,Mariehamn,मरिएहमन,ماريهامن,Sayali,Done
VXC,Lichinga,लीचिंगा,ليتشينغا,Sayali,Done
LPA,Las Palmas,लास पालमास,لاس بالماس,Sayali,Done
KEJ,Kemorovo,केमोरोवो      ,كيميروفو,Sayali,Done
EAR,Kearney,कर्नी,كيرني,Sayali,Done
KTN,Ketchikan,केट्चिकन,كيتشيكان,Sayali,Done
KSA,Kosrae,कोसरे,كوسراي,Sayali,Done
KZI,Kozani,कोजानि,كوزاني,Sayali,Done
KVA,Kavala,कवाला,كافالا,Sayali,Done
FUJ,Fukue,फुकु,فيوكو,Sayali,Done
VOG,Volgograd,वोल्गोग्राड,فولغوغراد,Sayali,Done
PHW,Phalaborwa,फलबोरवा,فالابورا,Sayali,Done
GPI,Guapi,गुआपी,غوابي,Sayali,Done
AAE,Annaba,अन्नाबा,عنابة,Sayali,Done
SYZ,Shiraz,शिराज,شيراز,Sayali,Done
TKK,Chuuk,चुउक,شوك,Sayali,Done
SNN,Shannon,शैनन,شانون,Sayali,Done
SRG,Semarang,सेमारंग,سيمارانج,Sayali,Done
SLC,Salt Lake City,साल्ट लेक सिटी,سولت ليك سيتي,Sayali,Done
SXR,Srinagar,श्रीनगर,سريناغار,Sayali,Done
SNA,Santa Ana,सांता ऐना,سانتا آنا,Sayali,Done
SMI,Samos,सेमोस,ساموس,Sayali,Done
UAS,Samburu south,संबूरू साउत,سامبورو ساوث,Sayali,Done
IAM,Zarzaitine,ज़ॅयरज़िटिन,زرزايتين,Sayali,Done
RNO,Reno,रेनो,رينو,Sayali,Done
RPR,Raipur,रायपुर,رايبور,Sayali,Done
DEC,Decatur,डीकेटर,ديكاتور,Sayali,Done
DZA,Dzaoudzi,ड्ज़ेयौड्ज़ी,دزاوودزي,Sayali,Done
JSR,Jessore,जेसॉर,جيسور,Sayali,Done
GPT,Gulfport,गल्फपोर्ट,جولفبورت,Sayali,Done
NLK,Norfolk Island,नॉरफ़ॉक आइलैंड,جزيرة نورفولك,Sayali,Done
PQI,Presque Isle,प्रेस्केल आइल
,جزيرة برسقو,Sayali,Done
TID,Tiaret,टीयरेट,تيارت,Sayali,Done
TOU,Touho,टोहू,توهو,Sayali,Done
CGO,Zhengzhou,झेंग्झौ,تشنغتشو,Sayali,Done
TCB,Treasure Cay,ट्रेजर के,تريجر كاي,Sayali,Done
TMW,Tamworth,टॅमवर्थ,تامورث,Sayali,Done
PIA,Peoria,पीओरिआ,بيوريا,Sayali,Done
BZG,Bydgoszcz,ब्यङ्गोस्ज़कज़ ,بيدغوستيا,Sayali,Done
PBC,Puebla,पुएब्ला,بويبلا,Sayali,Done
YIO,Pond Inlet,पोंड इनलेट,بوند إنليت,Sayali,Done
BWT,Burnie,बर्नी,بورني,Sayali,Done
BUR,Burbank,बरबंक,بوربانك,Sayali,Done
BHJ,Bhuj,भुज,بوج,Sayali,Done
PNH,Phnom Penh,फ्नॉम पेन्ह,بنوم بنه,Sayali,Done
PKN,Pangkalan Bun,पँगकेलन बन,بانكالان بان,Sayali,Done
PMZ,Palmar Sur,पाल्मार सुर,بالمار سور,Sayali,Done
AYP,Ayacucho,आइयकचो,أياكوتشو,Sayali,Done
OND,Ondangwa,ओंडांगवा,أوندانغوا,Sayali,Done
OKA,Okinawa,ओकिनावा,أوكيناوا,Sayali,Done
WKK,Aleknagik,आलेनेजिक,أليكناجيك,Sayali,Done
AQP,Arequipa,अरेक्विपा,أريكيبا,Sayali,Done
LBJ,Labuhan bajo,लाबुहन बाजो,أبوهان باجو,Sayali,Done
VVZ,Illizi,इल्लिजी,إليزي,Sayali,Done
SVQ,Sevilla,सेविला,إشبيلية,Sayali,Done
SHJ,Sharjah,शारजाह,الشارقة,Sayali,Done
DUM,Dumai,दुमई,,Sayali,Done
VAI,Vanimo,वनीमो,,Sayali,Done
SZA,Soyo,सोयो,,Sayali,Done
IRP,Isiro,इसिरो,,Sayali,Done
USQ,Usak,उसाक,,Sayali,Done
CHY,Choiseul Bay,चोसियौल बे,,Sayali,Done
NYI,Sunyani,सुनयानी,,Sayali,Done
LSW,Lhok Seumawe-Sumatra Island,एलएचओके सेमवे-सुमात्रा आइलॅंड,,Sayali,Done
GUR,Gurney,गर्नी,,Sayali,Done
RDV,Red Devil,रेड डेविल,,Sayali,Done
PGU,Khalije Fars,खलीज फार्स ,,Sayali,Done
ADF,Adiyaman,आडिआमान,,Sayali,Done
ORV,Noorvik,नूरविक ,,Sayali,Done
TCA,Tennant Creek,टेनेंट क्रीक,,Sayali,Done
JIJ,Jijiga,जिजिगा,,Sayali,Done
SVP,Kuito,कुइतो,,Sayali,Done
KVG,केवीयेंग,कावी ेंग,,Sayali,Done
GVR,Governador Valadares,गवर्नेडॉर वलडेर्स,,Sayali,Done
TWB,Toowoomba,टुवूम्बा,,Sayali,Done
YUS,Yushu,युशू,,Sayali,Done
BHS,Bathurst,बाथर्स्ट,,Sayali,Done
SCM,Scammon Bay,स्काम्मेन बे,,Sayali,Done
RBY,Ruby,रूबी,,Sayali,Done
EXI,Excursion Inlet,एक्सकर्षन इनलेट,,Sayali,Done
MNT,Minto,मिंटो,,Sayali,Done
BDP,Chandragarhi,चांद्रगरही,,Sayali,Done
PKE,Parkes,पार्क्स,,Sayali,Done
PPV,Port Protection,पोर्ट प्रोटेक्षन,,Sayali,Done
EDL,Eldoret,एलडोरेट,إلدوريت,Sayali,Done
AUC,Arauca,अरौका,اروكا,Sayali,Done
PBP,Nandayure,नांदेयूर,,Sayali,Done
MQM,Mardin,मार्डिन,,Sayali,Done
CCJ,Calicut,कालीकट,كاليكوت,Sayali,Done
AUQ,Hiva Oa,हिवा ओवा,هيفا أوآ,Sayali,Done
MCK,Mc Cook,एम सी कुक,ماكوك,Sayali,Done
RIW,Riverton,रिवरटन,ريفرتون,Sayali,Done
TVF,Thief River Falls,थीफ रिवर फाल्स,ثيف ريفر فولز,Sayali,Done
WUZ,Wuzhou,वज़होउ,ووتشو,Sayali,Done
OUD,Oujda,ओजदा,وجدة,Sayali,Done
YKQ,Waskaganish,वॅस्कॅगनाइश,واسكاغانيش,Sayali,Done
HLN,Helena,हेलेना,هيلينا,Sayali,Done
HOR,Horta,होरता ,هورتا,Sayali,Done
HEL,Helsinki,हेलसिंकी,هلسنكي,Sayali,Done
YNS,Nemiscau,नेमिस्क्याउ,نيميسكاو,Sayali,Done
NWI,Norwich,नॉर्विच,نورويتش,Sayali,Done
NAL,Nalchik,नलचिक,نالتشيك,Sayali,Done
APF,Naples,नेपल्स,نابولي,Sayali,Done
MLI,Moline,मोलिन,مولين,Sayali,Done
RAK,Marrakech,मर्राकेच,مراكش,Sayali,Done
ZMT,Masset,मैस्सेट,ماسيه,Sayali,Done
LGL,Long Datih,लांग डाटीह,لونغ داتيه,Sayali,Done
LST,Launceston,लाउन्सटन,لونسيستون,Sayali,Done
LWY,Lawas,लावास,لاواس,Sayali,Done
LCE,La Ceiba,ला सीबा,لا سيبا,Sayali,Done
KGL,Kigali,किगाली,كيغالي,Sayali,Done
CNS,Cairns,केर्न्स,كيرنز,Sayali,Done
UIO,Quito,क्विटो,كيتو,Sayali,Done
CZU,Corozal,कोरोज़ल,كوروزال,Sayali,Done
CRI,Crooked Island,क्रुकेड आइलॅंड,كروكد آيلند,Sayali,Done
YCG,Castlegar,कॅस्ट्ल्ग्र,كاستلغار,Sayali,Done
VIE,Vienna,वियेन्ना,فيينا,Sayali,Done
GME,Gomel,गोमेल,غوميل,Sayali,Done
AMM,Amman,अम्मान,عمان,Sayali,Done
CHI,Chicago,शिकागो,شيكاغو,Sayali,Done
CEN,Ciudad Obregon,सिउदाद ओब्रेगॉन
,سيوداد أوبريغون,Sayali,Done
SLH,Sola,सोला,سولا,Sayali,Done
TMS,Sao Tome,साओ टोम,ساو تومي,Sayali,done
SXM,St Maarten,सेंट मार्टेन,سانت مارتن,Sayali,done
SPR,San pedro,सैन पेड्रो,سان بيدرو,Sayali,done
SLY,Salekhard,सलेखार्ड,سالخارد,Sayali,done
RIO,Rio De Janeiro,रियो डी जनेरियो,ريو دي جانيرو,Sayali,done
RNS,Rennes,रेन,رين,Sayali,done
RAP,Rapid City,रैपिड सिटी,رابيد سيتي,Sayali,done
JUJ,Jujuy,जुजुए,خوخوي,Sayali,done
JUL,Juliaca,जुलियाका,جولياكا,Sayali,done
OAJ,Jacksonville,जॅकसनविल,جاكسونفيل,Sayali,done
TPQ,Tepic,टेपिक,تبيك,Sayali,done
YPO,Peawanuck,पीवाणुक,بيويناك,Sayali,done
BJI,Bemidji,बेमिड्जी,بيميدجي,Sayali,done
BOH,Bournemouth,बोर्नमाउथ,بورنموث,Sayali,done
POG,Port Gentil,पोर्ट जेनटिल,بور جانتي,Sayali,done
PRI,Praslin,प्रेस्लिन,براسلين,Sayali,done
XBE,Bearskin Lake,बेर्सस्किन लेक,بحيرة بيرسكين,Sayali,done
BDJ,Banjarmasin,बंजरमासिन ,بانجارماسين,Sayali,done
ISG,Ishigaki,ईशिगकि,أيشيجاكي,Sayali,done
AOJ,Aomori,ओमोरि ,أوموري,Sayali,done
UPN,Uruapan,उरुआपन,أوروابان,Sayali,done
ANU,Antigua,एंटीगुआ,أنتيغوا,Sayali,done
AXT,Akita,अकिता,أكيتا,Sayali,done
ASF,Astrakhan,आस्ट्राखान,أستراخان,Sayali,done
IND,Indianapolis,इंडियानापोलिस,إنديانابوليس,Sayali,done
RHD,Rio Hondo,रियो होंडो
,,Sayali,done
HMB,Sohag,सोहाग,,Sayali,done
MOA,Moa,मोआ,,Sayali,done
JCK,Julia Creek,जूलिया क्रीक,,Sayali,done
SOY,Stronsay,स्ट्रोन्ज़ेयी,,Sayali,done
