BIK,Biak,بياك,,,
BUE,Buenos Aires,بوينس آيرس,,,
PMC,Puerto Montt,بويرتو مونت,,,
PWM,Portland,بورتلاند,,,
PPN,Popayan,بوبايان,,,
BHO,Bhopal,بوبال,,,
PGF,Perpignan,بربينيان,,,
PYY,Pai,باي,,,
BUS,Batumi,باتومي,,,
OLB,Olbia,أولبيا,,,
UDR,Udaipur,أودايبور,,,
ANV,Anvik,أنفيك,,,
ASM,Asmara,أسمرة,,,
ELS,East London,إيست لندن,,,
IBE,Ibague,إيباجي,,,
ESU,Essadouira,الصويرة,,,
YPY,Fort Chipewyan,,,,
NNB,Santa Ana,,,,
FUG,Fuyang,,,,
WYA,Whyalla,,,,
BKG,Branson,,,,
LLV,Lvliang,,,,
MXV,Muren,,,,
CHT,Chatham Island,,,,
KFP,False Pass,,,,
VDH,Dong Hoi,,,,
MGH,Margate,,,,
NNL,Nondalton,,,,
KPV,Perryville,,,,
YCU,Yuncheng,,,,
TEQ,Çorlu,,,,
AKP,Anaktuvuk Pass,,,,
AOE,Eskissehir,,,,
MXX,Mora,,,,
ARC,Arctic Village,,,,
AMQ,Ambon,,,,
HSL,Huslia,,,,
PDA,Puerto In¡rida,,,,
DGA,Dangriga,,,,
PVA,Providencia,,,,
ONJ,Odate Noshiro,,,,
UTN,Upington,أبينجتون,,,
SDD,Lubango,,,,
HIA,Huai An,,,,
PQS,Pilot Station,,,,
CFS,Coffs Harbour,كوفس هاربر,,,
BJX,Leon Guanajuato,ليون / غواناخواتو,,,
ILM,Wilmington,ويلمنغتون,,,
BIQ,Biarritz Bayonne,بياريتز- بايون,,,
HMV,Hemavan,هيمافان,,,
MKK,Hoolehua,هوليهوا,,,
HON,Huron,هورون,,,
YOJ,High level,هاي ليفل,,,
HLZ,Hamilton,هاميلتون,,,
HDY,Hat Yai,هات ياي,,,
NRK,Norrkoeping,نوركوبينغ,,,
ORF,Norfolk,نورفولك,,,
LBF,North Platte,نورث بلات,,,
INU,Nauru,ناورو,,,
MXZ,Meixian,ميشيان,,,
YXH,Medicine Hat,ميديسن هات,,,
HPN,Westchester County,مقاطعة ويستتشستر,,,
LPL,Liverpool,ليفربول,,,
LBV,Libreville,ليبرفيل,,,
LZO,Luzhou,لوتشو,,,
LWO,Lviv,لفيف,,,
LAR,Laramie,لارامي,,,
CUE,Cuenca,كوينكا,,,
COO,Cotonou,كوتونو,,,
KCA,Kuqa,كوتشا,,,
KWA,Kwajalein,كواجالين,,,
VCA,Can Tho,كان ثو,,,
KTM,Kathmandu,كاتماندو,,,
VII,Vinh,فينه,,,
FRO,Floro,فلورو,,,
FAT,Fresno,فريسنو,,,
GND,Grenada,غرينادا,,,
SHL,Shillong,شيلونج,,,
CEI,Chiang Rai,شيانغ راي,,,
SHV,Shreveport,شريفبورت,,,
EGM,Sege,سيجي,,,
SON,Santo,سانتو,,,
CPC,San Martin Des Andes,سان مارتن دي أندس,,,
RSD,Rock Sound,روك ساوند,,,
SCC,Deadhorse,ديد هورس,,,
DAD,Danang,دانانج,,,
DLU,Dali,دالي,,,
JDH,Jodhpur,جودبور,,,
TOL,Toledo,توليدو,,,
TUC,Tucuman,توكومان,,,
YHR,Chevery,تشيفيري,,,
BLI,Bellingham,بيلينجهام,,,
YVB,Bonaventure,بونافنتور,,,
PUY,Pula,بولا,,,
POR,Pori,بوري,,,
BLK,Blackpool,بلاكبول,,,
BJA,Bejaja,بجاية,,,
PZI,Panzhihua,بانتشيهوا,,,
AUY,Anelghowhat,آنيلهو وات,,,
AIU,Atiu Island,آتيو آيلاند,,,
JQA,Uummannaq,أوماناك,,,
OSW,Orsk,أورسك,,,
KQA,Akutan,أكوتان,,,
FTE,El Calafate,إلكالافاتى,,,
ELG,El Golea,القلعة,,,
BYM,Bayamo,,,,
PIZ,Point Lay,,,,
PDB,Pedro Bay,,,,
ZHY,Zhongwei,,,,
MOG,Mong Hsat,,,,
MUA,Munda,,,,
LLK,Lankaran,,,,
EVG,Sveg,,,,
SCY,San Crist¢bal,,,,
VAM,Maamigili,,,,
PML,Cold Bay,,,,
OVS,Sovetskiy,,,,
VRB,Vero Beach,,,,
GAE,Gabes,,,,
ODO,Bodaibo,,,,
WBQ,Beaver,,,,
SLX,Salt Cay,,,,
YDA,Dawson,,,,
TNE,Tanegashima,,,,
MOU,Mountain Village,,,,
WNR,Windorah,,,,
CBT,Catumbela,,,,
IZA,Juiz de Fora,,,,
KYK,Karluk,,,,
VEE,Venetie,,,,
PSV,Papa Stour,,,,
ULP,Quilpie,,,,
VCV,Victorville,,,,
SJK,Sao Jose Dos Campos,,,,
ATM,Altamira,,,,
WTL,Tuntutuliak,,,,
BGG,Bingol,,,,
ENH,Enshi,إينشي,,,
ZEM,Eastmain River,إيستمين ريفر,,,
DAU,Daru,,,,
KMU,Kismayu,,,,
TKD,Takoradi,,,,
ELC,Elcho Island,جزيرة إلتشو,,,
IMT,Iron Mountain,آيرون ماونتين,,,
FMO,Mer,مير,,,
WGA,Wagga Wagga,واجا واجا,,,
YAK,Yakutat,ياكوتات,,,
YWG,Winnipeg,وينيبيغ,,,
ALS,Alamosa,ألاموسا,,,
HEK,Heihe,هيهي,,,
YHZ,Halifax,هاليفاكس,,,
MXL,Mexicali,مكسيكالي,,,
MHT,Manchester,مانشستر,,,
LNZ,Linz,لينز,,,
LIL,Lille,ليل,,,
LUG,Lugano,لوغانو,,,
LGK,Langkawi,لانكاوي,,,
LAU,Lamu,لامو,,,
LPT,Lampang,لامبانج,,,
LSC,La Serena,لا سيرينا,,,
EFL,Kefallinia,كيفالونيا,,,
KKE,Kerikeri,كيريكيري,,,
UIN,Quincy,كوينسي,,,
KOV,Kokshetau,كوكشيتاو,,,
OCC,Coca,كوكا,,,
KOE,Kupang,كوبانغ,,,
KHI,Karachi,كراتشي,,,
CTA,Catania,كاتانيا,,,
FOC,Fuzhou,فوزهو,,,
FPO,Freeport,فريبورت,,,
MUW,Ghriss,غريس,,,
GTF,Great Falls,غريت فولز,,,
THR,Tehran,طهران,,,
YMT,Chibougamau,شيبوغامو,,,
CJS,Ciudad Juarez,سيوداد خواريز,,,
SRE,Sucre,سوكري,,,
SSA,Salvador,سلفادور,,,
SMX,Santa Maria,سانتا ماريا,,,
RES,Resistencia,ريزيستنسيا,,,
RKS,Rock Springs,روك سبرينغز,,,
YQD,The Pas,ذا باس,,,
YHD,Dryden,درايدن,,,
DDG,Dandong,داندونغ,,,
GGT,George Town,جورج تاون,,,
ZTH,Zakinthos Is,جزيرة زاكينثوس,,,
GMR,Totegegie,توتي جيجي,,,
TIN,Tindouf,تندوف,,,
TAE,Taegu,تايجو,,,
TPA,Tampa,تامبا,,,
TBO,Tabora,تابورا,,,
BTU,Bintulu,بينتولو,,,
BMU,Bima,بيما,,,
PVR,Puerto Vallarta,بويرتو فالارتا,,,
PTU,Port Moller,بورت مولر,,,
BLR,Bangalore,بنغالور,,,
PMI,Palma Mallorca,بالما مايوركا,,,
BCD,Bacolod,باكولود,,,
PSC,Pasco,باسكو,,,
PPG,Pago Pago,باجو باجو,,,
BSG,Bata,باتا,,,
EIN,Eindhoven,أيندهوفن,,,
OIT,Oita,أويتا,,,
ZOS,Osorno,أوسورنو,,,
BIM,Alice Town,أليس تاون,,,
AOR,Alor Setar,ألور ستار,,,
AKX,Aktyubinsk,أكتوبي,,,
ARH,Arkhangelsk,أرخانغيلسك,,,
ANF,Antofagasta,انتوفاجاستا,,,
VAS,Sivas,,,,
CAW,Campos,,,,
QOW,Imo,,,,
HFD,Hartford,,,,
MFA,Mafia Island,,,,
IAN,Kiana,,,,
LAK,Aklavik,,,,
NKT,Cherry Point,,,,
NTQ,Wajima,,,,
IAR,Yaroslavl,,,,
CIK,Chalkyitsik,,,,
CPD,Coober Pedy,,,,
MFU,Mfuwe,,,,
MNI,Geralds,,,,
ZAC,York Landing,,,,
KSD,Karlstad,,,,
BLE,Borlange,,,,
KAB,Kariba,,,,
HUZ,Huizhou,,,,
KYU,Koyukuk,,,,
LEQ,Land's End,,,,
CYX,Cherskiy,,,,
CEM,Central,,,,
TGC,Tanjung Manis,,,,
RVT,Ravensthorpe,,,,
NIU,Niau,,,,
LSA,Losuia,,,,
INI,Nis,,,,
ZTB,Tete-a-la-balenine,,,,
RLK,Bayannur,,,,
ADL,Adelaide,أديليد,,,
IPA,Ipota,إيبوتا,,,
KWN,Quinhagak,,,,
MUE,Kamuela,,,,
DLZ,Dalanzadgad,,,,
BUX,Bunia,,,,
RJL,Logro¤o-Agoncillo,,,,
BDA,Bermuda Hamilton,برمودا / هاملتون,,,
NKG,Nanking Nanjing,ناكينغ / نانجينغ,,,
PDT,Pendleton,بندلتون,,,
ALW,Walla Walla,والا والا,,,
RDM,Bend Redmond,بيند/ ريدموند,,,
HCR,Holy Cross,هولي كروس,,,
HGH,Hangzhou,هانغتشو,,,
OVB,Novosibirsk,نوفوسيبيرسك,,,
OTH,North Bend,نورث بيند,,,
MJD,Moenjodaro,موهينجو دارو,,,
MOQ,Morondava,موروندافا,,,
MLN,Melilla,مليلية,,,
GES,General Santos City,مدينة جنرال سانتوس,,,
MAJ,Majuro,ماجورو,,,
LYG,Lianyungang,ليانيونقانغ,,,
YLC,Kimmirut,كيميروت,,,
KKJ,Kitakyushu,كيتاكيوشو,,,
CGB,Cuiaba,كويابا,,,
CEZ,Cortez,كورتيز,,,
CIJ,Cobija,كوبيخا,,,
CHC,Christchurch,كرايستشيرش,,,
KLX,Kalamata,كالاماتا,,,
KBL,Kabul,كابول,,,
VRC,Virac,فيراك,,,
GLO,Golouchestershire,غولوتشيسيرشير ؟؟؟؟؟؟؟؟,,,
GMB,Gambella,غامبيلا,,,
YGP,Gaspe,غاسب,,,
SAH,Sanaa,صنعاء,,,
CTM,Chetumal,شيتومال,,,
SCV,Suceava,سوسيفا,,,
YSB,Sudbury,سودبوري,,,
KDU,Skardu,سكاردو,,,
STI,Santiago,سانتياغو,,,
SJD,San Jose Cabo,سان خوسيه كابو,,,
REX,Reynosa,رينوسا,,,
RHI,Rhinelander,رينلاندر,,,
DLC,Dalian,داليان,,,
DKR,Dakar,داكار,,,
JUB,Juba,جوبا,,,
MWF,Maewo Island,جزيرة مايوو,,,
IOM,Isle Of Man,جزيرة مان,,,
ADK,Adak Island,جزيرة آداك,,,
ZCO,Temuco,تيموكو,,,
TRE,Tiree,تيري,,,
VUP,Valledupar,توربو,,,
TYN,Taiyuan,تاييوان,,,
TNJ,Tanjung Pinang,تانجونغ بينانغ,,,
PIR,Pierre,بيير,,,
PXO,Porto Santo,بورتو سانتو,,,
POM,Port Moresby,بورت مورسبي,,,
MRX,Bandar Mahshahr,بندر ماهشار,,,
PNZ,Petrolina,بترولينا,,,
BGR,Bangor,بانجور,,,
PFO,Paphos,بافوس,,,
BJF,Batsfjord,باتسفجورد,,,
OKJ,Okayama,أوكاياما,,,
YAX,Angling Lake,أنغلينغ ليك,,,
AMA,Amarillo,أماريلو,,,
AKU,Aksu,أكسو,,,
ARM,Armidale,أرميدال,,,
IGR,Iguazu,إجوازو,,,
RUH,Riyadh,الرياض,,,
ABX,Albury,البوري,,,
COQ,Choibalsan,,,,
YGX,Gillam,,,,
CKH,Chokurdah,,,,
BZR,Beziers,,,,
KOS,Sihanoukville,,,,
KLW,Klawock,,,,
GHT,Ghat,,,,
NTX,Ranai-Natuna Besar Island,,,,
IBR,Ibaraki,,,,
NIB,Nikolai,,,,
TML,Tamale,,,,
MJI,Tripoli,,,,
CCM,Criciuma,,,,
ADH,Aldan,,,,
BTT,Bettles,,,,
NAH,Naha,,,,
HPA,Lifuka,,,,
FUO,Foshan,,,,
WLK,Selawik,,,,
RVV,Raivavae,,,,
LUO,Luena,,,,
RMP,Rampart,,,,
RBM,Robinson,,,,
AKK,Akhiok,,,,
OOK,Toksook Bay,,,,
ULV,Ulyanovsk,,,,
BKN,Balkanabat,,,,
HUU,Hu nuco,,,,
MUZ,Musoma,,,,
GYU,Guyuan,,,,
ZSE,St Pierre,سانت بيير,,,
HAM,Hamburg,هامبورغ,,,
IFO,Ivano Frankivsk,إيفانو فرانكيفسك,,,
HAQ,Haa dhaalu atoll,ها دالو أتول,,,
KNW,New Stuyahok,نيو ستوياهوك,,,
KIJ,Niigata,نيغاتا,,,
NMA,Namangan,نامانجان,,,
MIA,Miami,ميامي,,,
MDZ,Mendoza,مندوزا,,,
MLX,Malatya,ملاطية,,,
MST,Maastricht,ماستريخت,,,
LEX,Lexington,ليكسينغتون,,,
LKH,Long Akah,لونغ أكا,,,
ACE,Lanzarote,لانزاروت,,,
LMP,Lampedusa,لامبيدوسا,,,
AKN,King Salmon,كينغ سالمون,,,
TKQ,Kigoma,كيغوما,,,
CDB,Cold Bay,كولدباي,,,
KAO,Kuusamo,كوسامو,,,
JRO,Kilimanjaro,كليمنجارو,,,
KLO,Kalibo,كاليبو,,,
KLR,Kalmar,كالمار,,,
KAD,Kaduna,كادونا,,,
VDM,Viedma,فييدما,,,
VTE,Vientiane,فينتيان,,,
VGO,Vigo,فيغو,,,
WRO,Wroclaw,فروتسواف,,,
VLV,Valera,فاليرا,,,
FAO,Faro,فارو,,,
GBE,Gaborone,غابورون,,,
URT,Surat Thani,سورات ثاني,,,
SOG,Sogndal,سوجندال,,,
STW,Stavropol,ستافروبول,,,
SYX,Sanya,سانيا,,,
SDE,Santiago Del Estero,سانتياغو ديل استيرو,,,
UAQ,San Julian,سان جوليان,,,
ROV,Rostov,روستوف,,,
DIL,Dili,ديلي,,,
HRK,Kharkov,خاركوف,,,
KUV,Gunsan,جونسان,,,
HUH,Huahine Island,جزيرة هواهين,,,
KIH,Kish Island,جزيرة كيش,,,
RTA,Rotuma,جزيرة روتوما,,,
BUA,Buka Island,جزيرة بوكا,,,
JTR,Thira,ثيرا,,,
TET,Tete,تيتي,,,
TSN,Tianjin,تيانجين,,,
TBB,Tuy Hoa,توي هوا,,,
YUB,Tuktoyaktuk,توكتوياكتوك,,,
TBW,Tambow,تامبو,,,
BEL,Belem,بيليم,,,
PNK,Pontianak,بونتياناك,,,
YPC,Paulatuk,باولاتوك,,,
BIA,Bastia,باستيا,,,
BAQ,Barranquilla,بارانكويلا,,,
BLJ,Batna,باتنة,,,
ONT,Ontario,أونتاريو,,,
ULN,Ulaanbaatar,أولان باتور,,,
AGS,Augusta,أوغستا,,,
USK,Usinsk,أوسينسك,,,
UDI,Uberlandia,أوبيرلانديا,,,
ANR,Antwerp,أنتويرب,,,
AET,Allakaket,ألاكاكيت,,,
ABI,Abilene,أبيلين,,,
IKT,Irkutsk,إيركوتسك,,,
EXT,Exeter,إكستر,,,
IDA,Idaho Falls,ايداهو فولز,,,
CAI,Cairo,القاهرة,,,
BSR,Basrah,البصرة,,,
LSY,Lismore,,,,
ELU,Guemar,,,,
AKI,Akiak,,,,
KWZ,Kolwezi,,,,
AFL,Alta Floresta,,,,
ILD,Lleida,,,,
ARD,Alor Island,,,,
PEC,Pelican,,,,
DKS,Dikson,,,,
CMK,Club Makokola,,,,
TLA,Teller,,,,
NTT,Niuatoputapu,,,,
OAL,Marktoberdorf,,,,
TYF,Torsby,,,,
TFF,Tefe,,,,
TII,Tarin Kowt,,,,
ATT,Austin,,,,
YVA,Moroni,,,,
JBR,Jonesboro,,,,
TRO,Taree,,,,
NLT,Xinyuan,,,,
NRA,Narrandera,,,,
CTN,Cooktown,,,,
GLV,Golovin,,,,
AIN,Wainwright,,,,
EMD,Emerald,إميرالد,,,
CAP,Cap Haitien,,,,
MSZ,Mocamedes,,,,
CHX,Changuinola,,,,
NDY,Sanday,,,,
ELM,Corning Elmira,كورنينج / إلميرا,,,
SNP,St Paul Island,جزيرة سانت بول,,,
SVJ,Svolv R,سفولفار,,,
SPS,Wichita Falls,ويتشيتا فولز,,,
CDR,Chadron,شادرون,,,
HYN,Huangyan,هوانغيان,,,
MEH,Mehamn,ميهامن,,,
MIL,Milan,ميلان,,,
MES,Medan,ميدان,,,
MHQ,Mariehamn,ماريهامن,,,
VXC,Lichinga,ليتشينغا,,,
LPA,Las Palmas,لاس بالماس,,,
KEJ,Kemorovo,كيميروفو,,,
EAR,Kearney,كيرني,,,
KTN,Ketchikan,كيتشيكان,,,
KSA,Kosrae,كوسراي,,,
KZI,Kozani,كوزاني,,,
KVA,Kavala,كافالا,,,
FUJ,Fukue,فيوكو,,,
VOG,Volgograd,فولغوغراد,,,
PHW,Phalaborwa,فالابورا,,,
GPI,Guapi,غوابي,,,
AAE,Annaba,عنابة,,,
SYZ,Shiraz,شيراز,,,
TKK,Chuuk,شوك,,,
SNN,Shannon,شانون,,,
SRG,Semarang,سيمارانج,,,
SLC,Salt Lake City,سولت ليك سيتي,,,
SXR,Srinagar,سريناغار,,,
SNA,Santa Ana,سانتا آنا,,,
SMI,Samos,ساموس,,,
UAS,Samburu south,سامبورو ساوث,,,
IAM,Zarzaitine,زرزايتين,,,
RNO,Reno,رينو,,,
RPR,Raipur,رايبور,,,
DEC,Decatur,ديكاتور,,,
DZA,Dzaoudzi,دزاوودزي,,,
JSR,Jessore,جيسور,,,
GPT,Gulfport,جولفبورت,,,
NLK,Norfolk Island,جزيرة نورفولك,,,
PQI,Presque Isle,,,,
,جزيرة برسقو,Done,,,
TID,Tiaret,تيارت,,,
TOU,Touho,توهو,,,
CGO,Zhengzhou,تشنغتشو,,,
TCB,Treasure Cay,تريجر كاي,,,
TMW,Tamworth,تامورث,,,
PIA,Peoria,بيوريا,,,
BZG,Bydgoszcz,بيدغوستيا,,,
PBC,Puebla,بويبلا,,,
YIO,Pond Inlet,بوند إنليت,,,
BWT,Burnie,بورني,,,
BUR,Burbank,بوربانك,,,
BHJ,Bhuj,بوج,,,
PNH,Phnom Penh,بنوم بنه,,,
PKN,Pangkalan Bun,بانكالان بان,,,
PMZ,Palmar Sur,بالمار سور,,,
AYP,Ayacucho,أياكوتشو,,,
OND,Ondangwa,أوندانغوا,,,
OKA,Okinawa,أوكيناوا,,,
WKK,Aleknagik,أليكناجيك,,,
AQP,Arequipa,أريكيبا,,,
LBJ,Labuhan bajo,أبوهان باجو,,,
VVZ,Illizi,إليزي,,,
SVQ,Sevilla,إشبيلية,,,
SHJ,Sharjah,الشارقة,,,
DUM,Dumai,,,,
VAI,Vanimo,,,,
SZA,Soyo,,,,
IRP,Isiro,,,,
USQ,Usak,,,,
CHY,Choiseul Bay,,,,
NYI,Sunyani,,,,
LSW,Lhok Seumawe-Sumatra Island,,,,
GUR,Gurney,,,,
RDV,Red Devil,,,,
PGU,Khalije Fars,,,,
ADF,Adiyaman,,,,
ORV,Noorvik,,,,
TCA,Tennant Creek,,,,
JIJ,Jijiga,,,,
SVP,Kuito,,,,
KVG,केवीयेंग,,,,
GVR,Governador Valadares,,,,
TWB,Toowoomba,,,,
YUS,Yushu,,,,
BHS,Bathurst,,,,
SCM,Scammon Bay,,,,
RBY,Ruby,,,,
EXI,Excursion Inlet,,,,
MNT,Minto,,,,
BDP,Chandragarhi,,,,
PKE,Parkes,,,,
PPV,Port Protection,,,,
EDL,Eldoret,إلدوريت,,,
AUC,Arauca,اروكا,,,
PBP,Nandayure,,,,
MQM,Mardin,,,,
CCJ,Calicut,كاليكوت,,,
AUQ,Hiva Oa,هيفا أوآ,,,
MCK,Mc Cook,ماكوك,,,
RIW,Riverton,ريفرتون,,,
TVF,Thief River Falls,ثيف ريفر فولز,,,
WUZ,Wuzhou,ووتشو,,,
OUD,Oujda,وجدة,,,
YKQ,Waskaganish,واسكاغانيش,,,
HLN,Helena,هيلينا,,,
HOR,Horta,هورتا,,,
HEL,Helsinki,هلسنكي,,,
YNS,Nemiscau,نيميسكاو,,,
NWI,Norwich,نورويتش,,,
NAL,Nalchik,نالتشيك,,,
APF,Naples,نابولي,,,
MLI,Moline,مولين,,,
RAK,Marrakech,مراكش,,,
ZMT,Masset,ماسيه,,,
LGL,Long Datih,لونغ داتيه,,,
LST,Launceston,لونسيستون,,,
LWY,Lawas,لاواس,,,
LCE,La Ceiba,لا سيبا,,,
KGL,Kigali,كيغالي,,,
CNS,Cairns,كيرنز,,,
UIO,Quito,كيتو,,,
CZU,Corozal,كوروزال,,,
CRI,Crooked Island,كروكد آيلند,,,
YCG,Castlegar,كاستلغار,,,
VIE,Vienna,فيينا,,,
GME,Gomel,غوميل,,,
AMM,Amman,عمان,,,
CHI,Chicago,شيكاغو,,,
CEN,Ciudad Obregon,,,,
,سيوداد أوبريغون,Done,,,
SLH,Sola,سولا,,,
TMS,Sao Tome,ساو تومي,,,
SXM,St Maarten,سانت مارتن,,,
SPR,San pedro,سان بيدرو,,,
SLY,Salekhard,سالخارد,,,
RIO,Rio De Janeiro,ريو دي جانيرو,,,
RNS,Rennes,رين,,,
RAP,Rapid City,رابيد سيتي,,,
JUJ,Jujuy,خوخوي,,,
JUL,Juliaca,جولياكا,,,
OAJ,Jacksonville,جاكسونفيل,,,
TPQ,Tepic,تبيك,,,
YPO,Peawanuck,بيويناك,,,
BJI,Bemidji,بيميدجي,,,
BOH,Bournemouth,بورنموث,,,
POG,Port Gentil,بور جانتي,,,
PRI,Praslin,براسلين,,,
XBE,Bearskin Lake,بحيرة بيرسكين,,,
BDJ,Banjarmasin,بانجارماسين,,,
ISG,Ishigaki,أيشيجاكي,,,
AOJ,Aomori,أوموري,,,
UPN,Uruapan,أوروابان,,,
ANU,Antigua,أنتيغوا,,,
AXT,Akita,أكيتا,,,
ASF,Astrakhan,أستراخان,,,
IND,Indianapolis,إنديانابوليس,,,
RHD,Rio Hondo,,,,
,,done,,,
HMB,Sohag,,,,
MOA,Moa,,,,
JCK,Julia Creek,,,,
SOY,Stronsay,,,,
BFJ,Bijie,,,,
GAN,Gan Island,,,,
FSZ,Shizuoka,,,,
ZKP,Zyryanka,,,,
APO,Apartado,,,,
KOT,Kotlik,,,,
CZS,Cruzeiro do Sul,,,,
ESL,Elista,,,,
JPR,Ji-Paran,,,,
KGT,Kangding,,,,
GAX,Gamba,,,,
KZR,Kutahya,,,,
IEG,Zielona Gora,,,,
,,done,,,
MGZ,Myeik,,,,
QSC,Sao Carlos,,,,
AWA,Awasa,,,,
KMO,Manokotak,,,,
WIN,Winton,,,,
SKK,Shaktoolik,,,,
HUS,Hughes,,,,
TCZ,Tengchong,,,,
SWT,Strezhevoy,,,,
ARU,Aracatuba,,,,
EDR,Pormpuraaw,,,,
RIS,Rishiri Island,,,,
NVI,Navoi,,,,
ESD,Eastsound,,,,
KMN,Kamina Base,,,,
XLB,Lac Brochet,,,,
FKQ,Fak Fak,,,,
AQJ,Aqaba,العقبة,,,
VCE,Venice,البندقية,,,
GFF,Griffith,,,,
RET,Røst,,,,
THN,Trollhattan,,,,
DLY,Dillons Bay,خليج ديلون,,,
LOH,La Toma Catamayo,لا توما (كاتا مايو),,,
LEJ,Leipzig Halle,لايبزيغ / هال,,,
ZNE,Newman,نيومان,,,
ENY,Yanan,يانان,,,
HUN,Hualien,هوالين,,,
COK,Cochin,كوشين,,,
NOC,Knock,نوك,,,
JNS,Narsaq,نارساك,,,
MJZ,Mirnyj,ميرني,,,
YMO,Moosonee,موسوني,,,
MMK,Murmansk,مورمانسك,,,
YQL,Lethbridge,مقاطعة ليثبريدج,,,
MSS,Massena,ماسينا,,,
LNY,Lanai City,لاناي سيتي,,,
LPM,Lamap,لاماب,,,
LRH,La Rochelle,لاروشيل,,,
UNG,Kiunga,كيونغا,,,
PHX,Phoenix,فينيكس,,,
COU,Columbia,كولومبيا,,,
CBR,Canberra,كانبيرا,,,
CGR,Campo Grande,كامبو غراندي,,,
AZO,Kalamazoo,كالامازو,,,
KOJ,Kagoshima,كاجوشيما,,,
KTW,Katowice,كاتوفيتسه,,,
TTT,Fengnin,فينغنين,,,
FSC,Figari,فيغاري,,,
FOD,Fort Dodge,فورت دودج,,,
VRA,Varadero,فاراديرو,,,
GDE,Gode,غودي,,,
GOI,Goa,غوا,,,
TYO,Tokyo,طوكيو,,,
STR,Stuttgart,شتوتغارت,,,
XIL,Xilinhot,سيلينهوت,,,
IXS,Silchar,سيلشار,,,
THS,Sukhothai,سوخوثاي,,,
SXB,Strasbourg,ستراسبورغ,,,
LED,St Petersburg,سان بطرسبرج,,,
SPK,Sapporo,سابورو,,,
RJK,Rijeka,رييكا,,,
RKT,Ras Al Khaimah,رأس الخيمة,,,
DOY,Dongying,دونغ ينغ,,,
JHG,Jinghong,جينغهونغ,,,
JHW,Jamestown,جيمستاون,,,
JER,Jersey,جيرسي,,,
GOP,Gorakhpur,جوراخبور,,,
JOI,Joinville,جوانفيل,,,
GRW,Graciosa Island,جزيرة غراسيوزا,,,
TWF,Twin Falls,,,,
,توين فولز,done,,,
IXC,Chandigarh,تشانديغار,,,
CHA,Chattanooga,تشاتانوغا,,,
TAM,Tampico,تامبيكو,,,
PUQ,Punta Arenas,بونتا أريناس,,,
BKZ,Bukoba,بوكوبا,,,
PAZ,Poza Rica,,,,
,بوزا ريكا,done,,,
PNR,Pointe Noire,,,,
,بوانت نوار,done,,,
BFN,Bloemfontein,بلومفونتين,,,
PPP,Prosserpine,بروسربين,,,
EGC,Bergerac,برجراك,,,
PPK,Petropavlosk,,,,
,بتروبافلوسك,done,,,
PBM,Paramaribo,باراماريبو,,,
PAT,Patna,باتنا,,,
URC,Urumqi,أورومتشي,,,
OAX,Oaxaca,أواكساكا,,,
ARK,Arusha,أروشا,,,
ABJ,Abidjan,أبيدجان,,,
EUN,Laayoune,العيون,,,
CAK,Akron,اكرون,,,
JNG,Jining,,,,
SPP,Menongue,,,,
VTU,Las Tunas,,,,
VUS,Veliky Ustyug,,,,
VDC,Vit¢ria Da Conquista,,,,
WYS,West Yellowstone,,,,
,,done,,,
GNY,Sanliurfa,,,,
QRW,Osubi,,,,
RNN,Ronne,,,,
MNU,Mawlamyine,,,,
MBE,Monbetsu,,,,
KKX,Kikai,,,,
ELV,Elfin Cove,,,,
,,done,,,
UYU,Uyuni,,,,
MYP,Mary,,,,
NAV,Nevsehir,,,,
KBU,Laut Island,,,,
PUM,Pomalaa,,,,
LPP,Lappeenranta,,,,
LIQ,Lisala,,,,
CZH,Corozal,,,,
WJR,Wajir,,,,
NRL,North Ronaldsay,,,,
GBB,Qabala,,,,
YIW,Yiwu,ييوو,,,
YIH,Yichang,ييتشانغ,,,
YBP,Yibin,ييبين,,,
KDV,Vunisea,يونسيا,,,
YUM,Yuma,يوما,,,
UYN,Yulin,يولين,,,
YOL,Yola,يولا,,,
JOG,Yogyakarta,يوغياكرتا,,,
RSU,Yeosu,يوسو,,,
URJ,Uraj,يوراج,,,
EUG,Eugene,يوجين,,,
EYP,Yopal,يوبال,,,
IOA,Ioannina,يوانينا,,,
WEH,Weihai,يهاى,,,
YIN,Yining,ينينغ,,,
YEI,Yenisehir,ينيشهر,,,
YZF,Yellowknife,يلونايف,,,
WEF,Weifang,يفانغ,,,
AZD,Yazd,يزد,,,
EVN,Yerevan,يريفان,,,
YAO,Yaounde,ياوندي,,,
YNJ,Yanji,يانجي,,,
RGN,Yangon,يانجون,,,
YNT,Yantai,يانتاى,,,
UBJ,Yamaguchi,ياماغوتشي,,,
GAJ,Yamagata,ياماغاتا,,,
YKM,Yakima,ياكيما,,,
YKS,Yakutsk,ياكوتسك,,,
YAP,Yap,ياب,,,
WWK,Wewak,ويواك,,,
WDH,Windhoek,ويندهوك,,,
WNZ,Wenzhou,وينتشو,,,
EAT,Wenatchee,وينتاتشي,,,
IPT,Williamsport,ويليام سبورت,,,
WSZ,Westport,ويستبورت,,,
PBI,West Palm Beach,ويست بالم بيتش,,,
ICT,Wichita,ويتشيتا,,,
YWP,Webequie,ويبيكوي,,,
WEI,Weipa,ويبا,,,
WUH,Wuhan,ووهان,,,
BHE,Woodbourne,وودبورن,,,
ORN,Oran,وهران,,,
